I am stupid, version 2
-0.39999999999999963,-0.049999999999999684,-0.8810295718809302
-0.39999999999999963,3.191891195797325E-16,-0.9092974268256825
-0.39999999999999963,0.05000000000000032,-0.8810295718809295
-0.39999999999999963,0.10000000000000032,-0.7979835653540054
-0.39999999999999963,0.15000000000000033,-0.6653228057039585
-0.39999999999999963,0.20000000000000034,-0.49129549643388093
-0.39999999999999963,0.25000000000000033,-0.28672181274661157
-0.39999999999999963,0.3000000000000003,-0.06432115545729022
-0.39999999999999963,0.3500000000000003,0.16207867974391194
-0.39999999999999963,0.4000000000000003,0.37840124765396554
-0.39999999999999963,0.4500000000000003,0.5711966587415547
-0.39999999999999963,0.5000000000000003,0.7284778281346517
-0.39999999999999963,0.5500000000000004,0.8404657744993574
-0.39999999999999963,0.6000000000000004,0.9001976297355185
-0.39999999999999963,0.6500000000000005,0.9039595563910897
-0.39999999999999963,0.7000000000000005,0.8515176560872231
-0.39999999999999963,0.7500000000000006,0.7461325121865969
-0.39999999999999963,0.8000000000000006,0.5943564625123025
-0.39999999999999963,0.8500000000000006,0.40562620671773647
-0.39999999999999963,0.9000000000000007,0.1916760780080675
-0.39999999999999963,0.9500000000000007,-0.03419154086414621
-0.34999999999999964,-1.0,-0.2791196041553631
-0.34999999999999964,-0.95,-0.036999990013974166
-0.34999999999999964,-0.8999999999999999,0.2074201042999443
-0.34999999999999964,-0.8499999999999999,0.43894382115144215
-0.34999999999999964,-0.7999999999999998,0.6431761371935907
-0.34999999999999964,-0.7499999999999998,0.8074188761980375
-0.34999999999999964,-0.6999999999999997,0.9214602201502652
-0.34999999999999964,-0.6499999999999997,0.9782096306335969
-0.34999999999999964,-0.5999999999999996,0.9741387041654822
-0.34999999999999964,-0.5499999999999996,0.9095005512364964
-0.34999999999999964,-0.4999999999999996,0.7883140591259581
-0.34999999999999964,-0.4499999999999996,0.6181140169560645
-0.34999999999999964,-0.39999999999999963,0.40948263899843196
-0.34999999999999964,-0.34999999999999964,0.17539161384480825
-0.34999999999999964,-0.29999999999999966,-0.06960441236220904
-0.34999999999999964,-0.24999999999999967,-0.31027277333203684
-0.34999999999999964,-0.19999999999999968,-0.5316498760378344
-0.34999999999999964,-0.1499999999999997,-0.7199715644559278
-0.34999999999999964,-0.09999999999999969,-0.8635289081217548
-0.34999999999999964,-0.049999999999999684,-0.9533962067148688
-0.34999999999999964,3.191891195797325E-16,-0.9839859468739373
-0.34999999999999964,0.05000000000000032,-0.953396206714868
-0.34999999999999964,0.10000000000000032,-0.8635289081217532
-0.34999999999999964,0.15000000000000033,-0.7199715644559257
-0.34999999999999964,0.20000000000000034,-0.5316498760378316
-0.34999999999999964,0.25000000000000033,-0.3102727733320335
-0.34999999999999964,0.3000000000000003,-0.06960441236220578
-0.34999999999999964,0.3500000000000003,0.17539161384481147
-0.34999999999999964,0.4000000000000003,0.4094826389984347
-0.34999999999999964,0.4500000000000003,0.6181140169560668
-0.34999999999999964,0.5000000000000003,0.7883140591259602
-0.34999999999999964,0.5500000000000004,0.9095005512364978
-0.34999999999999964,0.6000000000000004,0.9741387041654828
-0.34999999999999964,0.6500000000000005,0.9782096306335967
-0.34999999999999964,0.7000000000000005,0.921460220150264
-0.34999999999999964,0.7500000000000006,0.8074188761980357
-0.34999999999999964,0.8000000000000006,0.6431761371935881
-0.34999999999999964,0.8500000000000006,0.4389438211514382
-0.34999999999999964,0.9000000000000007,0.2074201042999409
-0.34999999999999964,0.9500000000000007,-0.036999990013977656
-0.29999999999999966,-1.0,-0.28295160788871765
-0.29999999999999966,-0.95,-0.03750795899127578
-0.29999999999999966,-0.8999999999999999,0.21026775312939652
-0.29999999999999966,-0.8499999999999999,0.4449700347757958
-0.29999999999999966,-0.7999999999999998,0.6520062348371748
-0.29999999999999966,-0.7499999999999998,0.818503845157257
-0.29999999999999966,-0.6999999999999997,0.9341108507444105
-0.29999999999999966,-0.6499999999999997,0.9916393679246575
-0.29999999999999966,-0.5999999999999996,0.9875125521345753
-0.29999999999999966,-0.5499999999999996,0.9219869887920842
-0.29999999999999966,-0.4999999999999996,0.7991367400579112
-0.29999999999999966,-0.4499999999999996,0.6266000393828375
-0.29999999999999966,-0.39999999999999963,0.4151043831469098
-0.29999999999999966,-0.34999999999999964,0.1777995468923139
-0.29999999999999966,-0.29999999999999966,-0.07056000402993537
-0.29999999999999966,-0.24999999999999967,-0.31453247565342896
-0.29999999999999966,-0.19999999999999968,-0.5389488413540809
-0.29999999999999966,-0.1499999999999997,-0.7298559784556287
-0.29999999999999966,-0.09999999999999969,-0.8753842058167898
-0.29999999999999966,-0.049999999999999684,-0.9664852831147619
-0.29999999999999966,3.191891195797325E-16,-0.9974949866040543
-0.29999999999999966,0.05000000000000032,-0.9664852831147611
-0.29999999999999966,0.10000000000000032,-0.8753842058167882
-0.29999999999999966,0.15000000000000033,-0.7298559784556266
-0.29999999999999966,0.20000000000000034,-0.5389488413540782
-0.29999999999999966,0.25000000000000033,-0.31453247565342557
-0.29999999999999966,0.3000000000000003,-0.07056000402993207
-0.29999999999999966,0.3500000000000003,0.17779954689231717
-0.29999999999999966,0.4000000000000003,0.41510438314691256
-0.29999999999999966,0.4500000000000003,0.6266000393828399
-0.29999999999999966,0.5000000000000003,0.7991367400579134
-0.29999999999999966,0.5500000000000004,0.9219869887920855
-0.29999999999999966,0.6000000000000004,0.9875125521345759
-0.29999999999999966,0.6500000000000005,0.9916393679246571
-0.29999999999999966,0.7000000000000005,0.9341108507444091
-0.29999999999999966,0.7500000000000006,0.818503845157255
-0.29999999999999966,0.8000000000000006,0.6520062348371721
-0.29999999999999966,0.8500000000000006,0.4449700347757918
-0.29999999999999966,0.9000000000000007,0.21026775312939305
-0.29999999999999966,0.9500000000000007,-0.03750795899127932
-0.24999999999999967,-1.0,-0.2691910510973933
-0.24999999999999967,-0.95,-0.03568386474534697
-0.24999999999999967,-0.8999999999999999,0.20004197148457484
-0.24999999999999967,-0.8499999999999999,0.4233301668151301
-0.24999999999999967,-0.7999999999999998,0.6202977427394621
-0.24999999999999967,-0.7499999999999998,0.7786982093835475
-0.24999999999999967,-0.6999999999999997,0.8886829929316495
-0.24999999999999967,-0.6499999999999997,0.9434137722453889
-0.24999999999999967,-0.5999999999999996,0.9394876525512594
-0.24999999999999967,-0.5499999999999996,0.8771487409559902
-0.24999999999999967,-0.4999999999999996,0.7602729690489636
-0.24999999999999967,-0.4499999999999996,0.5961271062487565
-0.24999999999999967,-0.39999999999999963,0.3949169472767195
-0.24999999999999967,-0.34999999999999964,0.16915276527216613
-0.24999999999999967,-0.29999999999999966,-0.06712851639890603
-0.24999999999999967,-0.24999999999999967,-0.29923607205197966
-0.24999999999999967,-0.19999999999999968,-0.512738578071223
-0.24999999999999967,-0.1499999999999997,-0.6943614827149429
-0.24999999999999967,-0.09999999999999969,-0.8328123534486357
-0.24999999999999967,-0.049999999999999684,-0.9194829857059753
-0.24999999999999967,3.191891195797325E-16,-0.9489846193555856
-0.24999999999999967,0.05000000000000032,-0.9194829857059745
-0.24999999999999967,0.10000000000000032,-0.8328123534486342
-0.24999999999999967,0.15000000000000033,-0.6943614827149409
-0.24999999999999967,0.20000000000000034,-0.5127385780712204
-0.24999999999999967,0.25000000000000033,-0.29923607205197644
-0.24999999999999967,0.3000000000000003,-0.06712851639890288
-0.24999999999999967,0.3500000000000003,0.16915276527216924
-0.24999999999999967,0.4000000000000003,0.39491694727672216
-0.24999999999999967,0.4500000000000003,0.5961271062487589
-0.24999999999999967,0.5000000000000003,0.7602729690489656
-0.24999999999999967,0.5500000000000004,0.8771487409559915
-0.24999999999999967,0.6000000000000004,0.9394876525512599
-0.24999999999999967,0.6500000000000005,0.9434137722453886
-0.24999999999999967,0.7000000000000005,0.8886829929316482
-0.24999999999999967,0.7500000000000006,0.7786982093835456
-0.24999999999999967,0.8000000000000006,0.6202977427394596
-0.24999999999999967,0.8500000000000006,0.42333016681512625
-0.24999999999999967,0.9000000000000007,0.20004197148457156
-0.24999999999999967,0.9500000000000007,-0.03568386474535034
-0.19999999999999968,-1.0,-0.23869349855450092
-0.19999999999999968,-0.95,-0.03164112062154269
-0.19999999999999968,-0.8999999999999999,0.17737854894038582
-0.19999999999999968,-0.8499999999999999,0.3753696794482421
-0.19999999999999968,-0.7999999999999998,0.5500221413615028
-0.19999999999999968,-0.7499999999999998,0.6904768905138545
-0.19999999999999968,-0.6999999999999997,0.7880011308845263
-0.19999999999999968,-0.6499999999999997,0.8365312775582516
-0.19999999999999968,-0.5999999999999996,0.8330499610668038
-0.19999999999999968,-0.5499999999999996,0.7777736328081389
-0.19999999999999968,-0.4999999999999996,0.6741391071468356
-0.19999999999999968,-0.4499999999999996,0.5285898769428455
-0.19999999999999968,-0.39999999999999963,0.3501754883740129
-0.19999999999999968,-0.34999999999999964,0.1499888839854996
-0.19999999999999968,-0.29999999999999966,-0.059523302749878174
-0.19999999999999968,-0.24999999999999967,-0.2653346188167003
-0.19999999999999968,-0.19999999999999968,-0.4546487134128414
-0.19999999999999968,-0.1499999999999997,-0.6156949530642302
-0.19999999999999968,-0.09999999999999969,-0.7384602626041286
-0.19999999999999968,-0.049999999999999684,-0.8153116896894597
-0.19999999999999968,3.191891195797325E-16,-0.8414709848078956
-0.19999999999999968,0.05000000000000032,-0.815311689689459
-0.19999999999999968,0.10000000000000032,-0.7384602626041272
-0.19999999999999968,0.15000000000000033,-0.6156949530642284
-0.19999999999999968,0.20000000000000034,-0.4546487134128391
-0.19999999999999968,0.25000000000000033,-0.26533461881669745
-0.19999999999999968,0.3000000000000003,-0.059523302749875384
-0.19999999999999968,0.3500000000000003,0.14998888398550236
-0.19999999999999968,0.4000000000000003,0.35017548837401524
-0.19999999999999968,0.4500000000000003,0.5285898769428476
-0.19999999999999968,0.5000000000000003,0.6741391071468373
-0.19999999999999968,0.5500000000000004,0.77777363280814
-0.19999999999999968,0.6000000000000004,0.8330499610668043
-0.19999999999999968,0.6500000000000005,0.8365312775582513
-0.19999999999999968,0.7000000000000005,0.7880011308845252
-0.19999999999999968,0.7500000000000006,0.6904768905138529
-0.19999999999999968,0.8000000000000006,0.5500221413615006
-0.19999999999999968,0.8500000000000006,0.37536967944823874
-0.19999999999999968,0.9000000000000007,0.1773785489403829
-0.19999999999999968,0.9500000000000007,-0.03164112062154568
-0.1499999999999997,-1.0,-0.19335514036466225
-0.1499999999999997,-0.95,-0.02563108486876813
-0.1499999999999997,-0.8999999999999999,0.1436865873421239
-0.1499999999999997,-0.8499999999999999,0.30407052348675934
-0.1499999999999997,-0.7999999999999998,0.4455488272226345
-0.1499999999999997,-0.7499999999999998,0.5593250628624815
-0.1499999999999997,-0.6999999999999997,0.6383251751404568
-0.1499999999999997,-0.6499999999999997,0.6776373197059413
-0.1499999999999997,-0.5999999999999996,0.6748172578151311
-0.1499999999999997,-0.5499999999999996,0.6300403272576492
-0.1499999999999997,-0.4999999999999996,0.546090540702021
-0.1499999999999997,-0.4499999999999996,0.42818748927209194
-0.1499999999999997,-0.39999999999999963,0.2836618136516257
-0.1499999999999997,-0.34999999999999964,0.1214994203519686
-0.1499999999999997,-0.29999999999999966,-0.048217218432294665
-0.1499999999999997,-0.24999999999999967,-0.21493594411074013
-0.1499999999999997,-0.19999999999999968,-0.3682909938097072
-0.1499999999999997,-0.1499999999999997,-0.49874749330202706
-0.1499999999999997,-0.09999999999999969,-0.598194289305054
-0.1499999999999997,-0.049999999999999684,-0.6604482617060489
-0.1499999999999997,3.191891195797325E-16,-0.681638760023333
-0.1499999999999997,0.05000000000000032,-0.6604482617060484
-0.1499999999999997,0.10000000000000032,-0.598194289305053
-0.1499999999999997,0.15000000000000033,-0.4987474933020256
-0.1499999999999997,0.20000000000000034,-0.3682909938097053
-0.1499999999999997,0.25000000000000033,-0.21493594411073783
-0.1499999999999997,0.3000000000000003,-0.0482172184322924
-0.1499999999999997,0.3500000000000003,0.12149942035197084
-0.1499999999999997,0.4000000000000003,0.28366181365162757
-0.1499999999999997,0.4500000000000003,0.4281874892720936
-0.1499999999999997,0.5000000000000003,0.5460905407020225
-0.1499999999999997,0.5500000000000004,0.6300403272576501
-0.1499999999999997,0.6000000000000004,0.6748172578151316
-0.1499999999999997,0.6500000000000005,0.6776373197059411
-0.1499999999999997,0.7000000000000005,0.638325175140456
-0.1499999999999997,0.7500000000000006,0.5593250628624802
-0.1499999999999997,0.8000000000000006,0.44554882722263267
-0.1499999999999997,0.8500000000000006,0.3040705234867566
-0.1499999999999997,0.9000000000000007,0.1436865873421215
-0.1499999999999997,0.9500000000000007,-0.02563108486877055
-0.09999999999999969,-1.0,-0.13599489604735218
-0.09999999999999969,-0.95,-0.018027432400995694
-0.09999999999999969,-0.8999999999999999,0.1010608896776048
-0.09999999999999969,-0.8499999999999999,0.21386573511651685
-0.09999999999999969,-0.7999999999999998,0.31337344498773806
-0.09999999999999969,-0.7499999999999998,0.39339711184923665
-0.09999999999999969,-0.6999999999999997,0.44896125168389667
-0.09999999999999969,-0.6499999999999997,0.47661115539733645
-0.09999999999999969,-0.5999999999999996,0.47462768589678667
-0.09999999999999969,-0.5499999999999996,0.4431341657090132
-0.09999999999999969,-0.4999999999999996,0.3840887093829056
-0.09999999999999969,-0.4499999999999996,0.30116247741080104
-0.09999999999999969,-0.39999999999999963,0.19951142125004764
-0.09999999999999969,-0.34999999999999964,0.0854557112338314
-0.09999999999999969,-0.29999999999999966,-0.033913221008893345
-0.09999999999999969,-0.24999999999999967,-0.15117359342530173
-0.09999999999999969,-0.19999999999999968,-0.25903472399992555
-0.09999999999999969,-0.1499999999999997,-0.3507903300505311
-0.09999999999999969,-0.09999999999999969,-0.42073549240394736
-0.09999999999999969,-0.049999999999999684,-0.4645213596389274
-0.09999999999999969,3.191891195797325E-16,-0.4794255386042016
-0.09999999999999969,0.05000000000000032,-0.46452135963892704
-0.09999999999999969,0.10000000000000032,-0.42073549240394664
-0.09999999999999969,0.15000000000000033,-0.3507903300505301
-0.09999999999999969,0.20000000000000034,-0.2590347239999242
-0.09999999999999969,0.25000000000000033,-0.1511735934253001
-0.09999999999999969,0.3000000000000003,-0.033913221008891756
-0.09999999999999969,0.3500000000000003,0.08545571123383297
-0.09999999999999969,0.4000000000000003,0.19951142125004895
-0.09999999999999969,0.4500000000000003,0.3011624774108022
-0.09999999999999969,0.5000000000000003,0.3840887093829067
-0.09999999999999969,0.5500000000000004,0.44313416570901387
-0.09999999999999969,0.6000000000000004,0.47462768589678694
-0.09999999999999969,0.6500000000000005,0.4766111553973363
-0.09999999999999969,0.7000000000000005,0.448961251683896
-0.09999999999999969,0.7500000000000006,0.3933971118492357
-0.09999999999999969,0.8000000000000006,0.3133734449877367
-0.09999999999999969,0.8500000000000006,0.21386573511651494
-0.09999999999999969,0.9000000000000007,0.10106088967760316
-0.09999999999999969,0.9500000000000007,-0.018027432400997398
-0.049999999999999684,-1.0,-0.07017914777439252
-0.049999999999999684,-0.95,-0.009302921500979236
-0.049999999999999684,-0.8999999999999999,0.052151715373396884
-0.049999999999999684,-0.8499999999999999,0.11036381117858392
-0.049999999999999684,-0.7999999999999998,0.16171401974311905
-0.049999999999999684,-0.7499999999999998,0.20300963380915307
-0.049999999999999684,-0.6999999999999997,0.23168309210611637
-0.049999999999999684,-0.6499999999999997,0.24595161787474207
-0.049999999999999684,-0.5999999999999996,0.24492806329121847
-0.049999999999999684,-0.5499999999999996,0.22867606802204307
-0.049999999999999684,-0.4999999999999996,0.1982061024177933
-0.049999999999999684,-0.4499999999999996,0.1554126413608613
-0.049999999999999684,-0.39999999999999963,0.1029563749930068
-0.049999999999999684,-0.34999999999999964,0.04409877988918566
-0.049999999999999684,-0.29999999999999966,-0.017500663759175673
-0.049999999999999684,-0.24999999999999967,-0.0780120008980789
-0.049999999999999684,-0.19999999999999968,-0.1336729296661255
-0.049999999999999684,-0.1499999999999997,-0.1810227231018459
-0.049999999999999684,-0.09999999999999969,-0.21711740038440447
-0.049999999999999684,-0.049999999999999684,-0.23971276930210011
-0.049999999999999684,3.191891195797325E-16,-0.2474039592545214
-0.049999999999999684,0.05000000000000032,-0.23971276930209992
-0.049999999999999684,0.10000000000000032,-0.21711740038440408
-0.049999999999999684,0.15000000000000033,-0.18102272310184536
-0.049999999999999684,0.20000000000000034,-0.13367292966612482
-0.049999999999999684,0.25000000000000033,-0.07801200089807805
-0.049999999999999684,0.3000000000000003,-0.01750066375917485
-0.049999999999999684,0.3500000000000003,0.04409877988918647
-0.049999999999999684,0.4000000000000003,0.10295637499300749
-0.049999999999999684,0.4500000000000003,0.15541264136086191
-0.049999999999999684,0.5000000000000003,0.19820610241779382
-0.049999999999999684,0.5500000000000004,0.2286760680220434
-0.049999999999999684,0.6000000000000004,0.2449280632912186
-0.049999999999999684,0.6500000000000005,0.24595161787474198
-0.049999999999999684,0.7000000000000005,0.23168309210611607
-0.049999999999999684,0.7500000000000006,0.20300963380915257
-0.049999999999999684,0.8000000000000006,0.1617140197431184
-0.049999999999999684,0.8500000000000006,0.11036381117858293
-0.049999999999999684,0.9000000000000007,0.05215171537339603
-0.049999999999999684,0.9500000000000007,-0.009302921500980115
3.191891195797325E-16,-1.0,4.527094161803499E-16
3.191891195797325E-16,-0.95,6.001099037307866E-17
3.191891195797325E-16,-0.8999999999999999,-3.3641862815708224E-16
3.191891195797325E-16,-0.8499999999999999,-7.119313658055829E-16
3.191891195797325E-16,-0.7999999999999998,-1.043179659311825E-15
3.191891195797325E-16,-0.7499999999999998,-1.3095680941606284E-15
3.191891195797325E-16,-0.6999999999999997,-1.4945339277045115E-15
3.191891195797325E-16,-0.6499999999999997,-1.5865768802811713E-15
3.191891195797325E-16,-0.5999999999999996,-1.5799741669021872E-15
3.191891195797325E-16,-0.5499999999999996,-1.475136312305742E-15
3.191891195797325E-16,-0.4999999999999996,-1.2785816265167457E-15
3.191891195797325E-16,-0.4499999999999996,-1.0025309279004084E-15
3.191891195797325E-16,-0.39999999999999963,-6.641477118668636E-16
3.191891195797325E-16,-0.34999999999999964,-2.844710078566041E-16
3.191891195797325E-16,-0.29999999999999966,1.1289272560924322E-16
3.191891195797325E-16,-0.24999999999999967,5.032373361837385E-16
3.191891195797325E-16,-0.19999999999999968,8.622930865847563E-16
3.191891195797325E-16,-0.1499999999999997,1.1677356293106278E-15
3.191891195797325E-16,-0.09999999999999969,1.400574026441572E-15
3.191891195797325E-16,-0.049999999999999684,1.5463315141784366E-15
3.191891195797325E-16,3.191891195797325E-16,1.5959455978986625E-15
3.191891195797325E-16,0.05000000000000032,1.5463315141784354E-15
3.191891195797325E-16,0.10000000000000032,1.4005740264415696E-15
3.191891195797325E-16,0.15000000000000033,1.1677356293106244E-15
3.191891195797325E-16,0.20000000000000034,8.622930865847518E-16
3.191891195797325E-16,0.25000000000000033,5.032373361837331E-16
3.191891195797325E-16,0.3000000000000003,1.1289272560923792E-16
3.191891195797325E-16,0.3500000000000003,-2.8447100785660934E-16
3.191891195797325E-16,0.4000000000000003,-6.64147711866868E-16
3.191891195797325E-16,0.4500000000000003,-1.0025309279004124E-15
3.191891195797325E-16,0.5000000000000003,-1.278581626516749E-15
3.191891195797325E-16,0.5500000000000004,-1.475136312305744E-15
3.191891195797325E-16,0.6000000000000004,-1.579974166902188E-15
3.191891195797325E-16,0.6500000000000005,-1.5865768802811707E-15
3.191891195797325E-16,0.7000000000000005,-1.4945339277045094E-15
3.191891195797325E-16,0.7500000000000006,-1.309568094160625E-15
3.191891195797325E-16,0.8000000000000006,-1.0431796593118206E-15
3.191891195797325E-16,0.8500000000000006,-7.119313658055765E-16
3.191891195797325E-16,0.9000000000000007,-3.364186281570767E-16
3.191891195797325E-16,0.9500000000000007,6.001099037308433E-17
0.05000000000000032,-1.0,0.0701791477743934
0.05000000000000032,-0.95,0.009302921500979352
0.05000000000000032,-0.8999999999999999,-0.052151715373397536
0.05000000000000032,-0.8499999999999999,-0.11036381117858529
0.05000000000000032,-0.7999999999999998,-0.16171401974312108
0.05000000000000032,-0.7499999999999998,-0.2030096338091556
0.05000000000000032,-0.6999999999999997,-0.23168309210611926
0.05000000000000032,-0.6499999999999997,-0.24595161787474512
0.05000000000000032,-0.5999999999999996,-0.24492806329122152
0.05000000000000032,-0.5499999999999996,-0.22867606802204593
0.05000000000000032,-0.4999999999999996,-0.19820610241779577
0.05000000000000032,-0.4499999999999996,-0.15541264136086325
0.05000000000000032,-0.39999999999999963,-0.10295637499300808
0.05000000000000032,-0.34999999999999964,-0.044098779889186215
0.05000000000000032,-0.29999999999999966,0.017500663759175892
0.05000000000000032,-0.24999999999999967,0.07801200089807987
0.05000000000000032,-0.19999999999999968,0.13367292966612718
0.05000000000000032,-0.1499999999999997,0.18102272310184814
0.05000000000000032,-0.09999999999999969,0.21711740038440716
0.05000000000000032,-0.049999999999999684,0.2397127693021031
0.05000000000000032,3.191891195797325E-16,0.2474039592545245
0.05000000000000032,0.05000000000000032,0.23971276930210292
0.05000000000000032,0.10000000000000032,0.21711740038440677
0.05000000000000032,0.15000000000000033,0.1810227231018476
0.05000000000000032,0.20000000000000034,0.13367292966612648
0.05000000000000032,0.25000000000000033,0.07801200089807903
0.05000000000000032,0.3000000000000003,0.01750066375917507
0.05000000000000032,0.3500000000000003,-0.04409877988918702
0.05000000000000032,0.4000000000000003,-0.10295637499300878
0.05000000000000032,0.4500000000000003,-0.15541264136086383
0.05000000000000032,0.5000000000000003,-0.1982061024177963
0.05000000000000032,0.5500000000000004,-0.22867606802204624
0.05000000000000032,0.6000000000000004,-0.24492806329122166
0.05000000000000032,0.6500000000000005,-0.24595161787474504
0.05000000000000032,0.7000000000000005,-0.23168309210611895
0.05000000000000032,0.7500000000000006,-0.2030096338091551
0.05000000000000032,0.8000000000000006,-0.1617140197431204
0.05000000000000032,0.8500000000000006,-0.1103638111785843
0.05000000000000032,0.9000000000000007,-0.052151715373396676
0.05000000000000032,0.9500000000000007,0.00930292150098023
0.10000000000000032,-1.0,0.135994896047353
0.10000000000000032,-0.95,0.018027432400995802
0.10000000000000032,-0.8999999999999999,-0.1010608896776054
0.10000000000000032,-0.8499999999999999,-0.21386573511651813
0.10000000000000032,-0.7999999999999998,-0.3133734449877399
0.10000000000000032,-0.7499999999999998,-0.393397111849239
0.10000000000000032,-0.6999999999999997,-0.44896125168389933
0.10000000000000032,-0.6499999999999997,-0.4766111553973392
0.10000000000000032,-0.5999999999999996,-0.4746276858967895
0.10000000000000032,-0.5499999999999996,-0.4431341657090158
0.10000000000000032,-0.4999999999999996,-0.3840887093829079
0.10000000000000032,-0.4499999999999996,-0.3011624774108028
0.10000000000000032,-0.39999999999999963,-0.1995114212500488
0.10000000000000032,-0.34999999999999964,-0.0854557112338319
0.10000000000000032,-0.29999999999999966,0.033913221008893546
0.10000000000000032,-0.24999999999999967,0.15117359342530262
0.10000000000000032,-0.19999999999999968,0.2590347239999271
0.10000000000000032,-0.1499999999999997,0.3507903300505332
0.10000000000000032,-0.09999999999999969,0.42073549240394986
0.10000000000000032,-0.049999999999999684,0.46452135963893015
0.10000000000000032,3.191891195797325E-16,0.47942553860420445
0.10000000000000032,0.05000000000000032,0.46452135963892977
0.10000000000000032,0.10000000000000032,0.42073549240394914
0.10000000000000032,0.15000000000000033,0.3507903300505322
0.10000000000000032,0.20000000000000034,0.2590347239999258
0.10000000000000032,0.25000000000000033,0.151173593425301
0.10000000000000032,0.3000000000000003,0.03391322100889196
0.10000000000000032,0.3500000000000003,-0.08545571123383347
0.10000000000000032,0.4000000000000003,-0.19951142125005014
0.10000000000000032,0.4500000000000003,-0.301162477410804
0.10000000000000032,0.5000000000000003,-0.3840887093829089
0.10000000000000032,0.5500000000000004,-0.4431341657090165
0.10000000000000032,0.6000000000000004,-0.4746276858967897
0.10000000000000032,0.6500000000000005,-0.47661115539733906
0.10000000000000032,0.7000000000000005,-0.44896125168389867
0.10000000000000032,0.7500000000000006,-0.39339711184923803
0.10000000000000032,0.8000000000000006,-0.3133734449877386
0.10000000000000032,0.8500000000000006,-0.2138657351165162
0.10000000000000032,0.9000000000000007,-0.10106088967760375
0.10000000000000032,0.9500000000000007,0.018027432400997506
0.15000000000000033,-1.0,0.19335514036466292
0.15000000000000033,-0.95,0.025631084868768216
0.15000000000000033,-0.8999999999999999,-0.14368658734212436
0.15000000000000033,-0.8499999999999999,-0.3040705234867604
0.15000000000000033,-0.7999999999999998,-0.445548827222636
0.15000000000000033,-0.7499999999999998,-0.5593250628624834
0.15000000000000033,-0.6999999999999997,-0.6383251751404591
0.15000000000000033,-0.6499999999999997,-0.6776373197059437
0.15000000000000033,-0.5999999999999996,-0.6748172578151335
0.15000000000000033,-0.5499999999999996,-0.6300403272576515
0.15000000000000033,-0.4999999999999996,-0.5460905407020229
0.15000000000000033,-0.4499999999999996,-0.4281874892720934
0.15000000000000033,-0.39999999999999963,-0.2836618136516267
0.15000000000000033,-0.34999999999999964,-0.12149942035196902
0.15000000000000033,-0.29999999999999966,0.04821721843229483
0.15000000000000033,-0.24999999999999967,0.21493594411074085
0.15000000000000033,-0.19999999999999968,0.3682909938097085
0.15000000000000033,-0.1499999999999997,0.4987474933020288
0.15000000000000033,-0.09999999999999969,0.5981942893050561
0.15000000000000033,-0.049999999999999684,0.6604482617060512
0.15000000000000033,3.191891195797325E-16,0.6816387600233353
0.15000000000000033,0.05000000000000032,0.6604482617060506
0.15000000000000033,0.10000000000000032,0.598194289305055
0.15000000000000033,0.15000000000000033,0.49874749330202733
0.15000000000000033,0.20000000000000034,0.3682909938097066
0.15000000000000033,0.25000000000000033,0.21493594411073855
0.15000000000000033,0.3000000000000003,0.04821721843229257
0.15000000000000033,0.3500000000000003,-0.12149942035197125
0.15000000000000033,0.4000000000000003,-0.28366181365162857
0.15000000000000033,0.4500000000000003,-0.42818748927209505
0.15000000000000033,0.5000000000000003,-0.5460905407020243
0.15000000000000033,0.5500000000000004,-0.6300403272576524
0.15000000000000033,0.6000000000000004,-0.6748172578151339
0.15000000000000033,0.6500000000000005,-0.6776373197059434
0.15000000000000033,0.7000000000000005,-0.6383251751404581
0.15000000000000033,0.7500000000000006,-0.5593250628624821
0.15000000000000033,0.8000000000000006,-0.4455488272226342
0.15000000000000033,0.8500000000000006,-0.30407052348675767
0.15000000000000033,0.9000000000000007,-0.143686587342122
0.15000000000000033,0.9500000000000007,0.025631084868770637
0.20000000000000034,-1.0,0.23869349855450145
0.20000000000000034,-0.95,0.031641120621542757
0.20000000000000034,-0.8999999999999999,-0.17737854894038624
0.20000000000000034,-0.8499999999999999,-0.37536967944824295
0.20000000000000034,-0.7999999999999998,-0.5500221413615041
0.20000000000000034,-0.7499999999999998,-0.6904768905138561
0.20000000000000034,-0.6999999999999997,-0.7880011308845281
0.20000000000000034,-0.6499999999999997,-0.8365312775582535
0.20000000000000034,-0.5999999999999996,-0.8330499610668057
0.20000000000000034,-0.5499999999999996,-0.7777736328081407
0.20000000000000034,-0.4999999999999996,-0.6741391071468371
0.20000000000000034,-0.4499999999999996,-0.5285898769428468
0.20000000000000034,-0.39999999999999963,-0.35017548837401374
0.20000000000000034,-0.34999999999999964,-0.14998888398549995
0.20000000000000034,-0.29999999999999966,0.05952330274987831
0.20000000000000034,-0.24999999999999967,0.2653346188167009
0.20000000000000034,-0.19999999999999968,0.45464871341284246
0.20000000000000034,-0.1499999999999997,0.6156949530642315
0.20000000000000034,-0.09999999999999969,0.7384602626041302
0.20000000000000034,-0.049999999999999684,0.8153116896894614
0.20000000000000034,3.191891195797325E-16,0.8414709848078975
0.20000000000000034,0.05000000000000032,0.8153116896894609
0.20000000000000034,0.10000000000000032,0.7384602626041289
0.20000000000000034,0.15000000000000033,0.6156949530642297
0.20000000000000034,0.20000000000000034,0.45464871341284013
0.20000000000000034,0.25000000000000033,0.265334618816698
